name,population,latitude,longitude,state,country,percentageOfSessions,,,,
Beloura,3269,38.76225092,-9.375281956,,Portugal,,,,,
Paiã,3256,38.78069287,-9.205534362,,Portugal,,,,,
Porto Salvo,3249,38.71757618,-9.303342932,,Portugal,,,,,
Carvalhosa,3230,41.29633514,-8.364855849,,Portugal,,,,,
Arcena,3222,38.90895147,-9.051121615,,Portugal,,,,,
Pampilhosa,3214,40.34049398,-8.426314199,,Portugal,,,,,
Torres da Bela Vista,3198,38.81149954,-9.177281738,,Portugal,,,,,
Riba de Ave,3191,41.39162835,-8.388767491,,Portugal,,,,,
Arouca,3189,40.9309644,-8.246940441,,Portugal,,,,,
São Martinho do Campo,3188,41.35974497,-8.365801983,,Portugal,,,,,
São Bartolomeu de Messines,3187,37.25666733,-8.286628139,,Portugal,,,,,
Mercês,3134,38.79155867,-9.330847818,,Portugal,,,,,
Rebordões,3130,41.35161458,-8.430408609,,Portugal,,,,,
Paramos,3127,40.97528062,-8.633215397,,Portugal,,,,,
Mogadouro,3110,41.34400805,-6.705702302,,Portugal,,,,,
Vale Rosal,3094,38.62279407,-9.18285301,,Portugal,,,,,
Gouveia,3064,40.49404785,-7.595508063,,Portugal,,,,,
São Teotónio,3064,37.51265634,-8.709446386,,Portugal,,,,,
Sobral de Monte Agraço,3060,39.01924384,-9.152017381,,Portugal,,,,,
Bairros Casal Novo e Moinho,3034,38.80771227,-9.2194453,,Portugal,,,,,
Bebedouro,3034,40.63695223,-8.712271221,,Portugal,,,,,
Bairro de Auto-Construção,3030,38.72347555,-9.306444593,,Portugal,,,,,
Fermentelos,3028,40.56467723,-8.52451818,,Portugal,,,,,
Prior Velho,3016,38.79074915,-9.11985367,,Portugal,,,,,
Cuba,2994,38.16638398,-7.892113856,,Portugal,,,,,
Vila de Benedita,2978,39.42664631,-8.976891094,,Portugal,,,,,
Alto de Santa Catarina,2971,38.70398892,-9.242596689,,Portugal,,,,,
Bairro Comendador Joaquim Matias,2969,38.69156502,-9.300011455,,Portugal,,,,,
Almodôvar,2957,37.51358844,-8.060220843,,Portugal,,,,,
Coruche,2942,38.95942175,-8.527853505,,Portugal,,,,,
Moimenta da Beira,2922,40.98167265,-7.613923225,,Portugal,,,,,
Monte Estoril,2921,38.70732346,-9.40749967,,Portugal,,,,,
Povos,2919,38.97360193,-8.98312185,,Portugal,,,,,
Charneca da Caparica,2918,38.62359355,-9.194747367,,Portugal,,,,,
Madorna,2914,38.70055403,-9.355173599,,Portugal,,,,,
Cruz Quebrada,2913,38.70142104,-9.247457329,,Portugal,,,,,
Fetais,2910,38.79968242,-9.146101298,,Portugal,,,,,
Torreira,2894,40.77746621,-8.691694248,,Portugal,,,,,
Tábua,2887,40.36136591,-8.026680952,,Portugal,,,,,
Chamusca,2883,39.35803467,-8.47611662,,Portugal,,,,,
Fonte da Prata,2881,38.65304808,-9.00526496,,Portugal,,,,,
Castelo de Paiva,2858,41.04331265,-8.269241237,,Portugal,,,,,
Vila de Pataias,2852,39.6706094,-8.995623693,,Portugal,,,,,
Alenquer,2851,39.05383266,-9.008406019,,Portugal,,,,,
Miranda do Corvo,2844,40.09211117,-8.3303791,,Portugal,,,,,
Alcoitão,2839,38.7348524,-9.395785821,,Portugal,,,,,
Azurva,2829,40.63628712,-8.592336398,,Portugal,,,,,
Praia da Barra,2817,40.63804943,-8.745081649,,Portugal,,,,,
Vila Nova de Foz Côa,2809,41.07851446,-7.141874642,,Portugal,,,,,
Arganil,2797,40.22089852,-8.05644672,,Portugal,,,,,
Nisa,2797,39.5133939,-7.647474672,,Portugal,,,,,
Recarei,2790,41.15544778,-8.413821628,,Portugal,,,,,
Mealhada,2786,40.37883922,-8.450275352,,Portugal,,,,,
Vale de Santarém,2755,39.19578164,-8.73912665,,Portugal,,,,,
Bicesse,2747,38.72862442,-9.381360284,,Portugal,,,,,
Gafanha da Encarnação Norte,2745,40.62009006,-8.728597675,,Portugal,,,,,
Oliveira de Frades,2742,40.728341,-8.175258614,,Portugal,,,,,
Pinhel,2737,40.77277623,-7.070649094,,Portugal,,,,,
Teixoso,2736,40.3091345,-7.462594444,,Portugal,,,,,
Valado dos Frades,2735,39.58809152,-9.023095869,,Portugal,,,,,
Santa Comba Dão,2729,40.40105847,-8.133081366,,Portugal,,,,,
Vila Nova de Milfontes,2728,37.72927039,-8.781654417,,Portugal,,,,,
Glória do Ribatejo,2725,39.03821427,-8.645652145,,Portugal,,,,,
Arroteias,2716,38.64272451,-9.00806966,,Portugal,,,,,
Junqueiro,2714,38.68498512,-9.343228564,,Portugal,,,,,
Varge Mondar,2714,38.75757011,-9.338176569,,Portugal,,,,,
Monte Gordo,2686,37.18019129,-7.449826361,,Portugal,,,,,
São João,2679,40.86710413,-8.601082317,,Portugal,,,,,
Casal do Almirante,2677,38.81653672,-9.158820608,,Portugal,,,,,
Quinta da Terrugem,2675,38.7029585,-9.286825315,,Portugal,,,,,
Vale de Figueira,2672,38.82455794,-9.103471734,,Portugal,,,,,
Boidobra,2660,40.25799655,-7.493489513,,Portugal,,,,,
Caldas de São Jorge,2653,40.96142893,-8.504351436,,Portugal,,,,,
Outeiro de Polima,2652,38.71632894,-9.324421864,,Portugal,,,,,
Forjães,2646,41.60647128,-8.741163054,,Portugal,,,,,
Dafundo,2635,38.70040581,-9.239812313,,Portugal,,,,,
Silva Escura,2627,41.25257014,-8.581784796,,Portugal,,,,,
Baltar,2620,41.19260475,-8.384814934,,Portugal,,,,,
Lever,2614,41.0603856,-8.472136834,,Portugal,,,,,
Cabeceiras de Basto,2612,41.51289346,-7.994542404,,Portugal,,,,,
Monte da Caparica,2607,38.66279626,-9.204161315,,Portugal,,,,,
Trancoso,2575,40.77346156,-7.353309319,,Portugal,,,,,
Torre de Moncorvo,2571,41.17546202,-7.051614072,,Portugal,,,,,
Póvoa da Galega,2570,38.93346738,-9.203805203,,Portugal,,,,,
Torrados/Sousa,2559,41.35435515,-8.243884994,,Portugal,,,,,
Marisol,2558,38.6053895,-9.164210854,,Portugal,,,,,
Rio de Moinhos,2540,41.11251933,-8.26401661,,Portugal,,,,,
Cadaval,2518,39.24082773,-9.102390938,,Portugal,,,,,
Arcozelo,2517,41.77886746,-8.593385142,,Portugal,,,,,
São Salvador,2517,40.65276539,-7.932682447,,Portugal,,,,,
Castro Daire,2509,40.90309959,-7.930561774,,Portugal,,,,,
Mexilhoeira da Carregação,2498,37.14570105,-8.507569565,,Portugal,,,,,
Terraços da Ponte,2489,38.79917195,-9.112415667,,Portugal,,,,,
Bunheiro,2486,40.76687359,-8.647718757,,Portugal,,,,,
Vila Pouca de Aguiar,2485,41.49803484,-7.644536692,,Portugal,,,,,
Aires,2482,38.56969433,-8.879647199,,Portugal,,,,,
Camarate,2479,38.79975034,-9.131892959,,Portugal,,,,,
Santa Cruz,2474,39.13337888,-9.377126069,,Portugal,,,,,
Vidigueira,2465,38.20969136,-7.801858148,,Portugal,,,,,
Casais de Mem Martins,2462,38.79065903,-9.336095836,,Portugal,,,,,
Alvarães,2460,41.63732748,-8.744688995,,Portugal,,,,,
São Pedro de Rates,2459,41.42782003,-8.676667836,,Portugal,,,,,
Vila de São Martinho do Porto,2457,39.5129978,-9.131805574,,Portugal,,,,,
Senhora Aparecida,2451,41.29642761,-8.211065577,,Portugal,,,,,
Atouguia da Baleia,2448,39.33534438,-9.325047673,,Portugal,,,,,
Casal da Peça,2440,38.75435776,-9.350761306,,Portugal,,,,,
Trajouce,2440,38.74035825,-9.335075147,,Portugal,,,,,
São Francisco,2439,38.7335298,-8.969746607,,Portugal,,,,,
Vale Fetal,2428,38.63176071,-9.183627696,,Portugal,,,,,
Sertã,2426,39.80493135,-8.095134977,,Portugal,,,,,
Resende,2422,41.10581267,-7.952233896,,Portugal,,,,,
Cete,2419,41.17584968,-8.355528552,,Portugal,,,,,
Mato Cheirinhos,2409,38.72563486,-9.34197112,,Portugal,,,,,
Alto do Indio,2389,38.6543634,-9.188497148,,Portugal,,,,,
Carcavelos,2382,38.68958183,-9.335339254,,Portugal,,,,,
Celorico de Basto,2381,41.38959954,-7.997705305,,Portugal,,,,,
Aveiras de Cima,2379,39.14132715,-8.901213853,,Portugal,,,,,
Canhoso,2375,40.2949005,-7.478327847,,Portugal,,,,,
Crestuma,2373,41.06151694,-8.503274836,,Portugal,,,,,
Paiões,2366,38.76635339,-9.323299079,,Portugal,,,,,
Viana do Alentejo,2357,38.33427363,-8.002238309,,Portugal,,,,,
Pias,2350,38.02156324,-7.477599683,,Portugal,,,,,
Alapraia,2343,38.70730153,-9.373471519,,Portugal,,,,,
Portel,2343,38.30540988,-7.702379293,,Portugal,,,,,
Quinta do Mocho,2342,38.79950936,-9.116588242,,Portugal,,,,,
Zambujal,2336,38.70377729,-9.348142044,,Portugal,,,,,
Tramagal,2329,39.45574302,-8.253090015,,Portugal,,,,,
Pinheiro da Bemposta,2323,40.78378404,-8.488193053,,Portugal,,,,,
Cabanas,2315,38.55652837,-8.970656137,,Portugal,,,,,
Bairro dos Canaviais,2313,38.61376158,-7.902448736,,Portugal,,,,,
Pedernais,2312,38.80241694,-9.198709956,,Portugal,,,,,
Abragão,2311,41.16280539,-8.217400929,,Portugal,,,,,
Eixo,2309,40.62700533,-8.570194481,,Portugal,,,,,
Bairro do Estacal Novo,2300,38.8325849,-9.092552275,,Portugal,,,,,
Repeses,2300,40.63810538,-7.924055844,,Portugal,,,,,
Vila Chã de Ourique,2293,39.17329217,-8.767126996,,Portugal,,,,,
Gambelas,2289,37.03810385,-7.965751282,,Portugal,,,,,
Medrosa Ocidental,2288,38.68388479,-9.321976863,,Portugal,,,,,
Ranhados,2281,40.6433624,-7.900672809,,Portugal,,,,,
Santa Maria de Sardoura,2274,41.05139247,-8.302689421,,Portugal,,,,,
Gaeiras,2269,39.37342174,-9.123306899,,Portugal,,,,,
Canas de Senhorim,2261,40.50176793,-7.901118533,,Portugal,,,,,
São Romão,2259,40.40126768,-7.716908653,,Portugal,,,,,
Ferrel,2254,39.36582329,-9.316268161,,Portugal,,,,,
Pampilheira,2252,38.70841169,-9.43349341,,Portugal,,,,,
Quinta da Fonte,2249,38.81935209,-9.133360366,,Portugal,,,,,
Bairro das Maroitas e Cachoeiras,2248,38.83283954,-9.103697575,,Portugal,,,,,
Manteigas,2248,40.39755657,-7.537579352,,Portugal,,,,,
Ordem,2243,39.73814231,-8.941490818,,Portugal,,,,,
Figueira de Castelo Rodrigo,2242,40.89387906,-6.964937256,,Portugal,,,,,
Belmonte,2229,40.35847693,-7.350610276,,Portugal,,,,,
Proença-a-Nova,2216,39.75056611,-7.925474701,,Portugal,,,,,
Minde,2215,39.51967299,-8.684743134,,Portugal,,,,,
Baião,2213,41.16160883,-8.037153856,,Portugal,,,,,
Bairro da Cruz Vermelha,2210,38.74503357,-9.389855496,,Portugal,,,,,
Odemira,2209,37.59737127,-8.642019469,,Portugal,,,,,
Vila Nova de Anha,2202,41.66463372,-8.792516433,,Portugal,,,,,
Carapinheira,2198,40.20933728,-8.650344793,,Portugal,,,,,
Presa,2192,38.78104563,-9.215099076,,Portugal,,,,,
Quinta do Picado,2192,40.5966498,-8.624955548,,Portugal,,,,,
Quinta da Alagoa,2183,38.69390381,-9.338148504,,Portugal,,,,,
Moinho das Antas,2166,38.69108287,-9.305207235,,Portugal,,,,,
Praia de Mira,2164,40.45925427,-8.793608417,,Portugal,,,,,
Portela,2162,38.79976676,-9.373372243,,Portugal,,,,,
Sobreira,2159,41.1514144,-8.394565683,,Portugal,,,,,
Ponte da Barca,2158,41.8055408,-8.415364672,,Portugal,,,,,
Campelos,2157,39.19702901,-9.234982656,,Portugal,,,,,
Tunes,2155,37.16608007,-8.258544889,,Portugal,,,,,
Casalinhos de Alfaiata,2149,39.10226202,-9.343505575,,Portugal,,,,,
Meda,2148,40.96446384,-7.26351712,,Portugal,,,,,
Bairro Alto dos Barronhos,2147,38.71801117,-9.231370385,,Portugal,,,,,
Bairro de Angola,2146,38.79311802,-9.140627696,,Portugal,,,,,
Alto Pacheco,2133,37.13111696,-8.548845584,,Portugal,,,,,
Arraiolos,2130,38.72294908,-7.987007081,,Portugal,,,,,
Ançã,2126,40.27138623,-8.517496068,,Portugal,,,,,
Lagoa,2126,41.33709803,-8.573866326,,Portugal,,,,,
Mira,2117,40.4283656,-8.735419807,,Portugal,,,,,
Monchique,2110,37.31787445,-8.555153569,,Portugal,,,,,
Urbanização de Santo André,2097,38.80784639,-9.160093444,,Portugal,,,,,
Bairro do Matadouro,2096,38.67251882,-9.178876036,,Portugal,,,,,
Murches,2091,38.72953887,-9.438155927,,Portugal,,,,,
Cesar,2087,40.91591617,-8.438302667,,Portugal,,,,,
São Miguel das Encostas,2085,38.70188364,-9.335444303,,Portugal,,,,,
Cacilhas,2078,38.70693838,-9.308057222,,Portugal,,,,,
Idanha-a-Nova,2071,39.92578022,-7.239938416,,Portugal,,,,,
Vila Nova de São Bento,2064,37.92558949,-7.409917581,,Portugal,,,,,
Arneiro,2061,38.70716405,-9.325234253,,Portugal,,,,,
Alcainça,2054,38.92208492,-9.293311463,,Portugal,,,,,
Sobrosa,2050,41.25261224,-8.354733797,,Portugal,,,,,
Vila Flor,2050,41.30772673,-7.154570315,,Portugal,,,,,
Raiva,2048,41.03071491,-8.340116849,,Portugal,,,,,
Cacia,2046,40.67774159,-8.598641848,,Portugal,,,,,
Cantar-Galo,2045,40.29566318,-7.500664012,,Portugal,,,,,
Castelo de Vide,2045,39.41175047,-7.452280847,,Portugal,,,,,
Pirescoxe,2042,38.83901178,-9.092117918,,Portugal,,,,,
São Pedro do Sul,2040,40.75991315,-8.06424187,,Portugal,,,,,
Soure,2037,40.05978463,-8.628098072,,Portugal,,,,,
Palhais,2036,38.62646551,-9.047074793,,Portugal,,,,,
Birre,2030,38.71548897,-9.447590637,,Portugal,,,,,
Mourisca,2029,40.60884873,-8.460884112,,Portugal,,,,,
Bom Sucesso,2028,40.60578629,-8.64131208,,Portugal,,,,,
Nogueira do Cravo,2015,40.88852798,-8.453774723,,Portugal,,,,,
Ribamar,2011,39.2021113,-9.331950036,,Portugal,,,,,
Praias do Sado,2010,38.51743583,-8.831464008,,Portugal,,,,,
Sátão,2003,40.74602141,-7.73364951,,Portugal,,,,,
Vale de Estacas,2001,39.24646601,-8.688620887,,Portugal,,,,,
Brejos de Clérigos,1996,38.55281283,-9.017617707,,Portugal,,,,,
Quinta do Torrão,1996,38.65625059,-9.237414943,,Portugal,,,,,
Igreja,1989,41.70441176,-8.806075885,,Portugal,,,,,
Vinhais,1988,41.83302551,-7.005477906,,Portugal,,,,,
Algoz,1987,37.16380008,-8.302853513,,Portugal,,,,,
Pego,1986,39.46068681,-8.153054962,,Portugal,,,,,
Atalaia,1978,38.70493536,-8.924025324,,Portugal,,,,,
Amareleja,1974,38.2088325,-7.226312717,,Portugal,,,,,
Freixo de Espada à Cinta,1968,41.08927346,-6.809762324,,Portugal,,,,,
Vila da Batalha,1968,39.65688976,-8.825684466,,Portugal,,,,,
Aldeia de Juzo,1967,38.72651308,-9.45050859,,Portugal,,,,,
Alter do Chão,1965,39.19700125,-7.658895516,,Portugal,,,,,
Nadadouro,1962,39.41691852,-9.190792431,,Portugal,,,,,
Odiáxere,1962,37.14890243,-8.658607659,,Portugal,,,,,
Montemor-o-Velho,1961,40.1773722,-8.674800282,,Portugal,,,,,
Pero Pinheiro,1956,38.85674348,-9.325276635,,Portugal,,,,,
Casal de Bolinhos,1954,38.53722908,-9.02831573,,Portugal,,,,,
Galeotas/Casas de Azeitão,1948,38.53709739,-9.007453973,,Portugal,,,,,
Alto do Forno,1947,40.16342507,-8.863225433,,Portugal,,,,,
Mora,1947,38.94477088,-8.159608806,,Portugal,,,,,
Carregal do Sal,1944,40.43022956,-8.006111577,,Portugal,,,,,
São Silvestre,1938,40.23150584,-8.529426212,,Portugal,,,,,
Alto dos Baronhos,1931,38.71874502,-9.227766242,,Portugal,,,,,
São Sebastião,1921,37.13759473,-8.550424409,,Portugal,,,,,
Murça,1920,41.40698793,-7.449808891,,Portugal,,,,,
Nova Barcarena,1920,38.73292815,-9.281648235,,Portugal,,,,,
Esgueira,1916,40.649855,-8.614814297,,Portugal,,,,,
Porto de Mós,1904,39.60195758,-8.82047575,,Portugal,,,,,
Bucelas,1898,38.9032268,-9.121662571,,Portugal,,,,,
Miranda do Douro,1897,41.49794237,-6.277187025,,Portugal,,,,,
Cinfães,1892,41.0748366,-8.095922745,,Portugal,,,,,
Guia,1889,38.6999782,-9.445594555,,Portugal,,,,,
Vila Nova da Barquinha,1889,39.46003894,-8.435200502,,Portugal,,,,,
Picassinos,1881,39.72943142,-8.913384242,,Portugal,,,,,
Vila Nova de Cerveira,1876,41.93900156,-8.742412311,,Portugal,,,,,
Almoinha,1874,38.46876882,-9.116151662,,Portugal,,,,,
Sever do Vouga,1868,40.73233676,-8.370044871,,Portugal,,,,,
Alfândega da Fé,1863,41.34186501,-6.962647629,,Portugal,,,,,
Linhó,1847,38.76853228,-9.382336524,,Portugal,,,,,
Sagres,1845,37.01532138,-8.945509753,,Portugal,,,,,
Amorosa,1844,41.64393428,-8.819297859,,Portugal,,,,,
Chã,1844,40.16466081,-8.834276196,,Portugal,,,,,
Quinta do Património,1830,38.7889674,-9.105653663,,Portugal,,,,,
Mosteirô e Valdeirigo,1829,41.32791667,-8.554167823,,Portugal,,,,,
Alijó,1828,41.27656543,-7.475499855,,Portugal,,,,,
Vieira do Minho,1824,41.63313328,-8.141365602,,Portugal,,,,,
Rebelva,1821,38.69582636,-9.342541474,,Portugal,,,,,
Seixezelo,1817,41.03463721,-8.553382501,,Portugal,,,,,
São Pedro Fins,1816,41.24740093,-8.55409167,,Portugal,,,,,
Alto do Lagoal,1814,38.70354117,-9.280358564,,Portugal,,,,,
Belas Clube de Campo,1814,38.80900659,-9.278569581,,Portugal,,,,,
Albarraque,1813,38.76489936,-9.34549749,,Portugal,,,,,
Quinta das Pretas,1807,38.79215737,-9.121702584,,Portugal,,,,,
Mondim de Basto,1802,41.40947557,-7.955388179,,Portugal,,,,,
Quinta da Várzea,1800,38.79616538,-9.157097359,,Portugal,,,,,
Cercal do Alentejo,1795,37.79741413,-8.674051712,,Portugal,,,,,
Barrosas,1793,41.32672038,-8.266552974,,Portugal,,,,,
Vilar Formoso,1787,40.6100895,-6.839100422,,Portugal,,,,,
Buarcos,1786,40.16813777,-8.881458999,,Portugal,,,,,
Zambujal de Cima,1786,38.45100052,-9.138925417,,Portugal,,,,,
São João da Pesqueira,1777,41.14709131,-7.409143121,,Portugal,,,,,
Fuseta,1776,37.05476008,-7.747152332,,Portugal,,,,,
Póvoa de Penafirme,1772,39.1455356,-9.360295623,,Portugal,,,,,
Pontével,1762,39.1498241,-8.841345492,,Portugal,,,,,
Faralhão,1760,38.5207863,-8.815818549,,Portugal,,,,,
Zambujal,1759,38.86981796,-9.12146904,,Portugal,,,,,
Oiã,1749,40.54417992,-8.542560903,,Portugal,,,,,
Ermidas-Sado,1736,38.00505386,-8.411609093,,Portugal,,,,,
Alcáçovas,1735,38.39111385,-8.151953089,,Portugal,,,,,
Lazarim,1726,38.64005218,-9.195819692,,Portugal,,,,,
Arronches,1725,39.12122375,-7.283367263,,Portugal,,,,,
Atalaia,1718,39.47971376,-8.452781568,,Portugal,,,,,
Cardosas,1716,37.14995089,-8.542592107,,Portugal,,,,,
Ourique,1706,37.65207963,-8.226426482,,Portugal,,,,,
Lagameças,1692,38.61043895,-8.771778605,,Portugal,,,,,
Apelação,1689,38.81361241,-9.131751775,,Portugal,,,,,
Mataduços,1685,40.66024709,-8.629043551,,Portugal,,,,,
Arco de Baúlhe,1684,41.48365808,-7.961526768,,Portugal,,,,,
Sabugal,1678,40.35199632,-7.081172084,,Portugal,,,,,
Lombos Sul,1674,38.6853306,-9.327445678,,Portugal,,,,,
Urbanização da Quinta de São Gonçalo,1674,38.68038856,-9.326804508,,Portugal,,,,,
Montalegre,1673,41.82834937,-7.785195184,,Portugal,,,,,
Sousel,1666,38.9533394,-7.675557606,,Portugal,,,,,
Gafanha do Carmo,1662,40.58903854,-8.737521649,,Portugal,,,,,
Boavista dos Pinheiros,1661,37.57829406,-8.663211816,,Portugal,,,,,
Celorico da Beira,1659,40.63751037,-7.390597893,,Portugal,,,,,
Quinta da Parreirinha,1655,38.80301765,-9.104180498,,Portugal,,,,,
Vila Chã de São Roque,1654,40.8730488,-8.469957865,,Portugal,,,,,
Encarnação,1653,39.03288123,-9.367398173,,Portugal,,,,,
Charneca,1650,39.90608029,-8.648568963,,Portugal,,,,,
Amiais de Baixo,1648,39.44207887,-8.731028796,,Portugal,,,,,
Vale de Choupos,1646,38.54125492,-9.016024606,,Portugal,,,,,
Angeja,1642,40.68119427,-8.552610731,,Portugal,,,,,
Mucifal,1634,38.81182078,-9.443319364,,Portugal,,,,,
Carrazeda de Ansiães,1631,41.24306776,-7.306627621,,Portugal,,,,,
Funchalinho,1624,38.65117214,-9.21342196,,Portugal,,,,,
Chinicato,1623,37.13089252,-8.671156249,,Portugal,,,,,
Ansião,1615,39.91184511,-8.43409617,,Portugal,,,,,
Alvalade,1605,37.93593033,-8.391787757,,Portugal,,,,,
Marinha Velha,1599,40.62891295,-8.720719103,,Portugal,,,,,
Sobreiro,1596,38.95983655,-9.355523627,,Portugal,,,,,
Juncal,1589,39.60429354,-8.905233488,,Portugal,,,,,
Bela Vista,1586,37.13199789,-8.508770582,,Portugal,,,,,
Ponte do Rol,1584,39.0954817,-9.321191905,,Portugal,,,,,
Cambeia,1582,40.63729259,-8.721717149,,Portugal,,,,,
São João do Campo,1577,40.23977995,-8.512435684,,Portugal,,,,,
Bairro da Castelhana,1574,38.8277178,-9.093930381,,Portugal,,,,,
Assafora,1572,38.90909704,-9.414411018,,Portugal,,,,,
Monte,1568,40.75191687,-8.638126324,,Portugal,,,,,
Castro Marim,1566,37.21870055,-7.44874343,,Portugal,,,,,
Caldeira do Moínho,1564,37.14595121,-8.535425274,,Portugal,,,,,
Casal do Bispo,1563,38.80224492,-9.22044314,,Portugal,,,,,
Alto do Bexiga,1562,39.25312715,-8.691479751,,Portugal,,,,,
São Bernardo,1560,40.60990543,-8.619080943,,Portugal,,,,,
Vila,1560,42.11268623,-8.258191871,,Portugal,,,,,
Praia de Buarcos,1558,40.16001856,-8.869805391,,Portugal,,,,,
Avis,1553,39.05294748,-7.889768034,,Portugal,,,,,
Casal do Privilégio,1550,38.80052259,-9.167078009,,Portugal,,,,,
Fronteira,1550,39.05372599,-7.647266404,,Portugal,,,,,
Vale Flores,1550,38.78886745,-9.359566024,,Portugal,,,,,
Serrinha,1549,41.31046097,-8.172235668,,Portugal,,,,,
Tarouca,1543,41.01921821,-7.772495053,,Portugal,,,,,
Chave,1540,40.64350052,-8.703394611,,Portugal,,,,,
Fajarda,1539,38.9719956,-8.601053436,,Portugal,,,,,
Ferragudo,1537,37.12436674,-8.518558281,,Portugal,,,,,
Vila Chã de Sá,1536,40.61053061,-7.95187971,,Portugal,,,,,
Cabriz,1535,38.81552181,-9.386601176,,Portugal,,,,,
Sintra,1532,38.80180697,-9.38085688,,Portugal,,,,,
Tabuaço,1532,41.11759474,-7.57054176,,Portugal,,,,,
Laveiras,1531,38.70735093,-9.277127801,,Portugal,,,,,
Cobre,1530,38.71859116,-9.436586199,,Portugal,,,,,
Casal dos Claros,1529,39.79777411,-8.889074502,,Portugal,,,,,
Conceição da Abóboda,1523,38.73106261,-9.325337701,,Portugal,,,,,
Parchal,1523,37.13515937,-8.524287537,,Portugal,,,,,
Montelavar,1521,38.86291007,-9.331676258,,Portugal,,,,,
A dos Cunhados,1518,39.15313579,-9.295899107,,Portugal,,,,,
Meirinhas,1518,39.84447842,-8.704583437,,Portugal,,,,,
Sangalhos,1516,40.49381856,-8.471586947,,Portugal,,,,,
Paradinha,1511,40.64179004,-7.936800774,,Portugal,,,,,
Urbanização Monserrate,1511,41.69699017,-8.840472391,,Portugal,,,,,
Fragosela de Cima,1504,40.63286958,-7.86465077,,Portugal,,,,,
Carregueira,1503,39.41773355,-8.415527811,,Portugal,,,,,
Vendas de Azeitão,1503,38.53433509,-8.992002364,,Portugal,,,,,
Maceira,1501,39.18453918,-9.332617745,,Portugal,,,,,
Fanqueiro,1498,38.84079761,-9.17012958,,Portugal,,,,,
Valverde,1497,41.70040879,-8.828506171,,Portugal,,,,,
Aldeia das Sobreiras,1495,37.13701428,-8.561666953,,Portugal,,,,,
Torrão,1494,38.29367618,-8.223647676,,Portugal,,,,,
Bairro dos Navegadores,1493,38.73053754,-9.316103102,,Portugal,,,,,
Quinta do Barão,1492,38.69388543,-9.332294016,,Portugal,,,,,
Santa Luzia,1490,37.10299276,-7.662077748,,Portugal,,,,,
Rio de Loba,1489,40.66240538,-7.877458233,,Portugal,,,,,
Paredes de Coura,1488,41.91338966,-8.558102734,,Portugal,,,,,
Vale da Pedra,1487,39.10995662,-8.807445123,,Portugal,,,,,
Choilo,1484,38.533973,-9.016830498,,Portugal,,,,,
Venda do Valador,1484,38.93282241,-9.242816291,,Portugal,,,,,
Fontanelas,1477,38.84630971,-9.445311357,,Portugal,,,,,
Alto do Forte,1474,38.77809497,-9.335571928,,Portugal,,,,,
Figueiró dos Vinhos,1473,39.90234522,-8.278604035,,Portugal,,,,,
Bias do Sul,1472,37.05207503,-7.76619762,,Portugal,,,,,
Ferreira do Zêzere,1472,39.69312354,-8.292515329,,Portugal,,,,,
Várzea de Sintra,1471,38.81688584,-9.396303736,,Portugal,,,,,
Verdemilho,1468,40.61847946,-8.655676842,,Portugal,,,,,
Fortios,1467,39.32363466,-7.496768571,,Portugal,,,,,
Bairro do Cativo e Courelas,1463,38.83989764,-9.087555231,,Portugal,,,,,
Souselo,1463,41.06826808,-8.232910696,,Portugal,,,,,
